,id,bupr_sum,bupr_sum,bupr_sum1km,bupr_sum4km
2307,36651.0,0.0,0.0,0.0,0.0
2308,36654.0,0.0,0.0,0.0,0.0
2309,36661.0,0.0,0.0,0.0,18.0
2310,36662.0,0.0,0.0,0.0,21.0
2311,36663.0,0.0,0.0,0.0,0.0
2312,36674.0,44.0,44.0,584.0,5290.0
2313,36675.0,0.0,0.0,0.0,0.0
2314,36676.0,0.0,0.0,0.0,24.0
2315,36687.0,0.0,0.0,2.0,33.0
2316,36689.0,18.0,18.0,388.0,3642.0
2317,36692.0,1.0,1.0,1.0,1.0
2318,36693.0,0.0,0.0,0.0,0.0
2319,36695.0,0.0,0.0,0.0,0.0
2320,36696.0,0.0,0.0,0.0,0.0
2321,36699.0,0.0,0.0,0.0,2.0
2322,36703.0,0.0,0.0,5.0,181.0
2323,36708.0,0.0,0.0,0.0,1.0
2324,36713.0,0.0,0.0,0.0,0.0
2325,36716.0,3.0,3.0,34.0,194.0
2326,36729.0,0.0,0.0,0.0,0.0
2327,36732.0,0.0,0.0,0.0,0.0
2328,36733.0,0.0,0.0,0.0,0.0
2329,36735.0,0.0,0.0,3.0,56.0
2330,36736.0,0.0,0.0,0.0,0.0
2331,36746.0,0.0,0.0,0.0,0.0
2332,36750.0,0.0,0.0,0.0,0.0
2333,36761.0,0.0,0.0,0.0,0.0
2334,36775.0,0.0,0.0,36.0,6477.0
2335,36780.0,0.0,0.0,0.0,0.0
2336,36782.0,0.0,0.0,0.0,0.0
2337,36788.0,10.0,10.0,10.0,12.0
2338,36790.0,0.0,0.0,0.0,0.0
2339,36796.0,0.0,0.0,0.0,16.0
2340,36799.0,0.0,0.0,0.0,0.0
2341,36802.0,0.0,0.0,0.0,0.0
2342,36804.0,0.0,0.0,0.0,0.0
2343,36812.0,0.0,0.0,0.0,0.0
2344,36818.0,0.0,0.0,0.0,0.0
2345,36820.0,0.0,0.0,0.0,0.0
2346,36824.0,19.0,19.0,75.0,239.0
2347,36830.0,285.0,285.0,1816.0,5993.0
2348,36843.0,0.0,0.0,0.0,0.0
2349,36850.0,0.0,0.0,0.0,0.0
2350,36852.0,0.0,0.0,0.0,0.0
2351,36865.0,0.0,0.0,0.0,0.0
2352,36867.0,0.0,0.0,0.0,0.0
2353,36877.0,0.0,0.0,0.0,0.0
2354,36880.0,0.0,0.0,0.0,8.0
2355,36882.0,0.0,0.0,0.0,1.0
2356,36893.0,7.0,7.0,18.0,97.0
2357,36899.0,0.0,0.0,0.0,0.0
2358,36900.0,0.0,0.0,0.0,0.0
2359,36903.0,0.0,0.0,0.0,0.0
2360,36905.0,0.0,0.0,0.0,0.0
2361,36911.0,0.0,0.0,0.0,0.0
2362,36920.0,0.0,0.0,0.0,0.0
2363,36926.0,18.0,18.0,72.0,214.0
2364,36929.0,0.0,0.0,2.0,18.0
2365,36930.0,0.0,0.0,0.0,0.0
2366,36932.0,0.0,0.0,0.0,0.0
2367,36953.0,0.0,0.0,0.0,0.0
2368,36955.0,0.0,0.0,0.0,22.0
2369,36956.0,0.0,0.0,0.0,57.0
2370,36962.0,0.0,0.0,0.0,5.0
2371,36963.0,0.0,0.0,0.0,0.0
2372,36967.0,14.0,14.0,34.0,80.0
2373,36974.0,18.0,18.0,74.0,266.0
2374,36976.0,0.0,0.0,790.0,12616.0
2375,36983.0,0.0,0.0,0.0,0.0
2376,36998.0,0.0,0.0,0.0,0.0
2377,36999.0,0.0,0.0,0.0,0.0
2378,37001.0,0.0,0.0,2.0,4.0
2379,37002.0,0.0,0.0,0.0,0.0
2380,37010.0,0.0,0.0,0.0,0.0
2381,37016.0,0.0,0.0,6.0,190.0
2382,37020.0,0.0,0.0,0.0,0.0
2383,37022.0,0.0,0.0,0.0,0.0
2384,37027.0,79.0,79.0,79.0,79.0
2385,37041.0,4.0,4.0,32.0,94.0
2386,37049.0,0.0,0.0,0.0,0.0
2387,37056.0,0.0,0.0,0.0,0.0
2388,37082.0,0.0,0.0,0.0,0.0
2389,37085.0,0.0,0.0,0.0,0.0
2390,37092.0,0.0,0.0,0.0,0.0
2391,37093.0,0.0,0.0,0.0,0.0
2392,37096.0,0.0,0.0,0.0,0.0
2393,37103.0,0.0,0.0,0.0,0.0
2394,37115.0,0.0,0.0,0.0,0.0
2395,37132.0,0.0,0.0,0.0,0.0
2396,37146.0,1.0,1.0,2.0,3.0
2397,37152.0,0.0,0.0,0.0,0.0
2398,37154.0,0.0,0.0,0.0,0.0
2399,37165.0,14.0,14.0,169.0,1359.0
2400,37166.0,0.0,0.0,0.0,11.0
2401,37177.0,0.0,0.0,0.0,0.0
2402,37179.0,0.0,0.0,0.0,0.0
2403,37189.0,0.0,0.0,41.0,275.0
2404,37197.0,0.0,0.0,0.0,0.0
2405,37198.0,0.0,0.0,9.0,9.0
2406,37204.0,0.0,0.0,0.0,0.0
2407,37205.0,0.0,0.0,0.0,13.0
2408,37208.0,0.0,0.0,0.0,3.0
2409,37213.0,0.0,0.0,0.0,0.0
2410,37214.0,0.0,0.0,4.0,41.0
2411,37216.0,0.0,0.0,0.0,0.0
2412,37218.0,0.0,0.0,2.0,2.0
2413,37225.0,0.0,0.0,0.0,0.0
2414,37226.0,8.0,8.0,10.0,16.0
2415,37227.0,0.0,0.0,0.0,0.0
2416,37232.0,0.0,0.0,0.0,651.0
2417,37234.0,0.0,0.0,0.0,0.0
2418,37235.0,0.0,0.0,0.0,0.0
2419,37236.0,0.0,0.0,0.0,0.0
2420,37242.0,0.0,0.0,0.0,13.0
2421,37244.0,0.0,0.0,0.0,0.0
2422,37247.0,0.0,0.0,0.0,3.0
2423,37248.0,0.0,0.0,24.0,502.0
2424,37254.0,42.0,42.0,48.0,49.0
2425,37257.0,0.0,0.0,0.0,0.0
2426,37259.0,0.0,0.0,234.0,1682.0
2427,37260.0,0.0,0.0,0.0,0.0
2428,37265.0,0.0,0.0,66.0,660.0
2429,37266.0,0.0,0.0,0.0,0.0
2430,37268.0,0.0,0.0,0.0,0.0
2431,37269.0,0.0,0.0,0.0,91.0
2432,37271.0,0.0,0.0,0.0,0.0
2433,37272.0,0.0,0.0,0.0,0.0
2434,37273.0,0.0,0.0,0.0,0.0
2435,37274.0,0.0,0.0,0.0,0.0
2436,37275.0,0.0,0.0,0.0,0.0
2437,37279.0,0.0,0.0,18.0,86.0
2438,37282.0,0.0,0.0,0.0,1.0
2439,37284.0,0.0,0.0,0.0,6.0
2440,37286.0,0.0,0.0,0.0,0.0
2441,37287.0,0.0,0.0,0.0,0.0
2442,37290.0,3.0,3.0,40.0,95.0
2443,37294.0,3.0,3.0,38.0,127.0
2444,37295.0,0.0,0.0,0.0,0.0
2445,37300.0,0.0,0.0,0.0,0.0
2446,37314.0,0.0,0.0,0.0,0.0
2447,37319.0,2.0,2.0,4.0,62.0
2448,37320.0,0.0,0.0,0.0,0.0
2449,37327.0,0.0,0.0,0.0,0.0
2450,37328.0,0.0,0.0,0.0,0.0
2451,37329.0,0.0,0.0,0.0,0.0
2452,37333.0,0.0,0.0,0.0,0.0
2453,37334.0,0.0,0.0,0.0,1.0
2454,37335.0,0.0,0.0,0.0,0.0
2455,37336.0,0.0,0.0,1.0,5.0
2456,37340.0,0.0,0.0,0.0,0.0
2457,37349.0,0.0,0.0,0.0,0.0
2458,37353.0,0.0,0.0,0.0,0.0
2459,37356.0,0.0,0.0,3.0,633.0
2460,37358.0,0.0,0.0,0.0,0.0
2461,37359.0,0.0,0.0,0.0,0.0
2462,37362.0,0.0,0.0,0.0,12.0
2463,37366.0,0.0,0.0,0.0,1.0
2464,37371.0,1.0,1.0,8.0,288.0
2465,37372.0,0.0,0.0,0.0,23.0
2466,37374.0,0.0,0.0,0.0,0.0
2467,37378.0,0.0,0.0,0.0,134.0
2468,37387.0,94.0,94.0,223.0,9756.0
2469,37391.0,0.0,0.0,12.0,149.0
2470,37416.0,0.0,0.0,0.0,0.0
2471,37423.0,1.0,1.0,91.0,100.0
2472,37427.0,0.0,0.0,0.0,0.0
2473,37436.0,0.0,0.0,0.0,3.0
2474,37439.0,0.0,0.0,0.0,4.0
2475,37442.0,0.0,0.0,52.0,2251.0
2476,37471.0,0.0,0.0,0.0,0.0
2477,37473.0,0.0,0.0,0.0,0.0
2478,37475.0,0.0,0.0,0.0,0.0
2479,37478.0,0.0,0.0,0.0,0.0
2480,37480.0,0.0,0.0,0.0,0.0
2481,37484.0,0.0,0.0,0.0,0.0
2482,37487.0,0.0,0.0,11.0,102.0
2483,37490.0,0.0,0.0,0.0,0.0
2484,37492.0,0.0,0.0,0.0,0.0
2485,37493.0,0.0,0.0,0.0,1.0
2486,37500.0,0.0,0.0,9.0,63.0
2487,37502.0,0.0,0.0,0.0,3.0
2488,37504.0,2.0,2.0,21.0,94.0
2489,37510.0,0.0,0.0,0.0,10.0
2490,37522.0,0.0,0.0,0.0,0.0
2491,37526.0,0.0,0.0,1.0,56.0
2492,37528.0,0.0,0.0,0.0,0.0
2493,37534.0,0.0,0.0,0.0,0.0
2494,37536.0,0.0,0.0,0.0,8.0
2495,37543.0,0.0,0.0,45.0,5439.0
2496,37547.0,0.0,0.0,0.0,1.0
2497,37549.0,0.0,0.0,0.0,0.0
2498,37550.0,0.0,0.0,0.0,0.0
2499,37551.0,0.0,0.0,1.0,1.0
2500,37554.0,0.0,0.0,0.0,0.0
2501,37557.0,0.0,0.0,0.0,0.0
2502,37572.0,0.0,0.0,0.0,0.0
2503,37575.0,0.0,0.0,2.0,33.0
2504,37576.0,0.0,0.0,0.0,0.0
2505,37588.0,0.0,0.0,0.0,0.0
2506,37592.0,3.0,3.0,35.0,552.0
2507,37596.0,17.0,17.0,76.0,283.0
2508,37598.0,0.0,0.0,0.0,0.0
2509,37600.0,0.0,0.0,0.0,0.0
2510,37604.0,0.0,0.0,0.0,20.0
2511,37605.0,0.0,0.0,0.0,0.0
2512,37613.0,0.0,0.0,0.0,24.0
2513,37619.0,390.0,390.0,2126.0,11132.0
2514,37622.0,0.0,0.0,0.0,0.0
2515,37623.0,0.0,0.0,1.0,3.0
2516,37627.0,0.0,0.0,0.0,0.0
2517,37628.0,0.0,0.0,13.0,13.0
2518,37632.0,0.0,0.0,0.0,0.0
2519,37634.0,0.0,0.0,0.0,0.0
2520,37640.0,0.0,0.0,0.0,7.0
2521,37642.0,8.0,8.0,15.0,184.0
2522,37643.0,0.0,0.0,0.0,0.0
2523,37645.0,0.0,0.0,36.0,259.0
2524,37648.0,0.0,0.0,0.0,0.0
2525,37659.0,3.0,3.0,87.0,967.0
2526,37662.0,0.0,0.0,0.0,0.0
2527,37664.0,0.0,0.0,0.0,0.0
2528,37671.0,0.0,0.0,0.0,0.0
2529,37680.0,0.0,0.0,0.0,0.0
2530,37684.0,0.0,0.0,0.0,0.0
2531,37685.0,1.0,1.0,1.0,21.0
2532,37690.0,0.0,0.0,0.0,0.0
2533,37694.0,0.0,0.0,0.0,0.0
2534,37696.0,0.0,0.0,0.0,0.0
2535,37702.0,0.0,0.0,0.0,0.0
2536,37705.0,0.0,0.0,0.0,0.0
2537,37706.0,0.0,0.0,0.0,0.0
2538,37708.0,0.0,0.0,0.0,2.0
2539,37717.0,298.0,298.0,460.0,1006.0
2540,37720.0,0.0,0.0,0.0,0.0
2541,37726.0,5.0,5.0,10.0,133.0
2542,37732.0,0.0,0.0,0.0,0.0
2543,37738.0,0.0,0.0,0.0,92.0
2544,37749.0,0.0,0.0,0.0,0.0
2545,37750.0,0.0,0.0,0.0,0.0
2546,37756.0,0.0,0.0,0.0,0.0
2547,37757.0,0.0,0.0,0.0,0.0
2548,37759.0,0.0,0.0,0.0,80.0
2549,37760.0,0.0,0.0,0.0,5.0
2550,37762.0,0.0,0.0,0.0,33.0
2551,37765.0,0.0,0.0,0.0,0.0
2552,37766.0,0.0,0.0,0.0,9.0
2553,37767.0,0.0,0.0,0.0,0.0
2554,37768.0,0.0,0.0,0.0,40.0
2555,37770.0,0.0,0.0,1.0,114.0
2556,37773.0,0.0,0.0,0.0,3.0
2557,37784.0,0.0,0.0,1.0,58.0
2558,37785.0,10.0,10.0,140.0,3768.0
2559,37788.0,0.0,0.0,0.0,728.0
2560,37790.0,0.0,0.0,0.0,5.0
2561,37792.0,0.0,0.0,0.0,62.0
2562,37793.0,0.0,0.0,0.0,14.0
2563,37795.0,0.0,0.0,0.0,0.0
2564,37797.0,0.0,0.0,0.0,0.0
2565,37800.0,0.0,0.0,0.0,0.0
2566,37802.0,0.0,0.0,0.0,0.0
2567,37804.0,0.0,0.0,0.0,0.0
2568,37807.0,0.0,0.0,0.0,0.0
2569,37810.0,0.0,0.0,0.0,0.0
2570,37812.0,0.0,0.0,0.0,0.0
2571,37818.0,0.0,0.0,0.0,14.0
2572,37819.0,0.0,0.0,0.0,0.0
2573,37821.0,0.0,0.0,0.0,0.0
2574,37822.0,0.0,0.0,0.0,18.0
2575,37823.0,0.0,0.0,0.0,0.0
2576,37824.0,0.0,0.0,0.0,5.0
2577,37831.0,0.0,0.0,0.0,1.0
2578,37836.0,0.0,0.0,0.0,0.0
2579,37843.0,2.0,2.0,42.0,155.0
2580,37845.0,0.0,0.0,0.0,0.0
2581,37846.0,0.0,0.0,0.0,0.0
2582,37848.0,0.0,0.0,0.0,22.0
2583,37866.0,0.0,0.0,7.0,18.0
2584,37870.0,0.0,0.0,6.0,20.0
2585,37876.0,0.0,0.0,0.0,45.0
2586,37881.0,0.0,0.0,0.0,0.0
2587,37889.0,24.0,24.0,191.0,4992.0
2588,37903.0,6.0,6.0,116.0,3146.0
2589,37906.0,0.0,0.0,0.0,0.0
2590,37911.0,0.0,0.0,0.0,0.0
2591,37921.0,0.0,0.0,0.0,0.0
2592,37928.0,0.0,0.0,0.0,0.0
2593,37938.0,0.0,0.0,0.0,0.0
2594,37939.0,0.0,0.0,0.0,0.0
2595,37954.0,0.0,0.0,0.0,0.0
2596,37958.0,0.0,0.0,0.0,0.0
2597,37968.0,0.0,0.0,2.0,132.0
2598,37988.0,0.0,0.0,2.0,64.0
2599,38000.0,0.0,0.0,0.0,0.0
2600,38005.0,0.0,0.0,30.0,56.0
2601,38009.0,0.0,0.0,0.0,0.0
2602,38014.0,0.0,0.0,0.0,0.0
2603,38018.0,0.0,0.0,0.0,0.0
2604,38021.0,0.0,0.0,0.0,0.0
2605,38025.0,0.0,0.0,0.0,0.0
2606,38026.0,0.0,0.0,0.0,0.0
2607,38028.0,6.0,6.0,36.0,252.0
2608,38031.0,1.0,1.0,23.0,51.0
2609,38033.0,0.0,0.0,0.0,0.0
2610,38034.0,0.0,0.0,0.0,0.0
2611,38040.0,0.0,0.0,0.0,0.0
2612,38041.0,0.0,0.0,0.0,1.0
2613,38045.0,2.0,2.0,2.0,82.0
2614,38056.0,0.0,0.0,0.0,9.0
2615,38061.0,0.0,0.0,0.0,0.0
2616,38064.0,0.0,0.0,0.0,0.0
2617,38068.0,0.0,0.0,0.0,7.0
2618,38069.0,0.0,0.0,0.0,0.0
2619,38084.0,0.0,0.0,0.0,0.0
2620,38086.0,0.0,0.0,0.0,0.0
2621,38093.0,0.0,0.0,0.0,0.0
2622,38105.0,0.0,0.0,0.0,0.0
2623,38106.0,0.0,0.0,0.0,0.0
2624,38110.0,0.0,0.0,0.0,0.0
2625,38120.0,0.0,0.0,0.0,0.0
2626,38121.0,0.0,0.0,0.0,0.0
2627,38142.0,0.0,0.0,0.0,2.0
2628,38143.0,0.0,0.0,0.0,0.0
2629,38153.0,0.0,0.0,0.0,0.0
2630,38175.0,0.0,0.0,0.0,0.0
2631,38198.0,0.0,0.0,0.0,10.0
2632,38217.0,0.0,0.0,4.0,8.0
2633,38229.0,6.0,6.0,98.0,1354.0
2634,38239.0,0.0,0.0,0.0,0.0
2635,38242.0,1.0,1.0,8.0,194.0
2636,38256.0,0.0,0.0,0.0,12.0
2637,38277.0,0.0,0.0,0.0,0.0
2638,38310.0,13.0,13.0,13.0,13.0
2639,38314.0,0.0,0.0,0.0,0.0
2640,38354.0,0.0,0.0,0.0,0.0
2641,38392.0,101.0,101.0,2465.0,14597.0
2642,38422.0,3.0,3.0,380.0,11378.0
2643,38441.0,0.0,0.0,9.0,117.0
2644,38454.0,0.0,0.0,0.0,7.0
2645,38482.0,19.0,19.0,45.0,48.0
2646,38498.0,0.0,0.0,0.0,3100.0
2647,38567.0,0.0,0.0,0.0,8.0
2648,38594.0,0.0,0.0,19.0,659.0
2649,38638.0,0.0,0.0,0.0,0.0
2650,38738.0,1.0,1.0,28.0,2561.0
2651,38751.0,0.0,0.0,0.0,0.0
2652,38783.0,0.0,0.0,0.0,0.0
2653,38800.0,0.0,0.0,0.0,0.0
2654,38805.0,0.0,0.0,1.0,1.0
2655,38807.0,0.0,0.0,0.0,0.0
2656,38822.0,0.0,0.0,0.0,0.0
2657,38882.0,0.0,0.0,0.0,20.0
2658,39073.0,161.0,161.0,1101.0,12479.0
2659,39161.0,0.0,0.0,0.0,2.0
2660,39258.0,0.0,0.0,0.0,13.0
2661,39262.0,0.0,0.0,0.0,0.0
2662,39423.0,0.0,0.0,16.0,12370.0
2663,39665.0,0.0,0.0,0.0,22.0
2664,39670.0,539.0,539.0,4294.0,12599.0
2665,39812.0,0.0,0.0,0.0,5053.0
2666,40622.0,0.0,0.0,0.0,0.0
2667,40777.0,0.0,0.0,0.0,0.0
2668,41260.0,0.0,0.0,46.0,50.0
2669,41332.0,3.0,3.0,3297.0,24051.0
2670,41376.0,0.0,0.0,0.0,1.0
2671,41716.0,7.0,7.0,1065.0,32372.0
2672,41722.0,13.0,13.0,246.0,5877.0
2673,42251.0,0.0,0.0,0.0,1905.0
2674,42275.0,0.0,0.0,0.0,6.0
2675,42536.0,0.0,0.0,1.0,37.0
2676,42617.0,0.0,0.0,0.0,0.0
2677,42702.0,68.0,68.0,4551.0,49020.0
2678,42752.0,609.0,609.0,1181.0,1182.0
2679,42763.0,0.0,0.0,44.0,387.0
2680,42795.0,0.0,0.0,4.0,18.0
2681,42896.0,0.0,0.0,0.0,10.0
2682,42917.0,2.0,2.0,10.0,31.0
2683,43210.0,0.0,0.0,1.0,14.0
2684,43240.0,0.0,0.0,0.0,0.0
2685,43290.0,11.0,11.0,62.0,334.0
2686,43305.0,0.0,0.0,0.0,0.0
2687,43306.0,0.0,0.0,0.0,0.0
2688,43307.0,0.0,0.0,0.0,0.0
2689,43315.0,0.0,0.0,2.0,414.0
2690,43323.0,0.0,0.0,0.0,3.0
2691,43347.0,0.0,0.0,0.0,1.0
2692,43354.0,0.0,0.0,0.0,0.0
2693,43361.0,0.0,0.0,0.0,0.0
2694,43364.0,0.0,0.0,0.0,0.0
2695,43377.0,0.0,0.0,0.0,0.0
2696,43387.0,0.0,0.0,0.0,0.0
2697,43404.0,0.0,0.0,0.0,0.0
2698,43438.0,0.0,0.0,0.0,0.0
2699,43444.0,0.0,0.0,0.0,0.0
2700,43445.0,0.0,0.0,0.0,0.0
2701,43476.0,19.0,19.0,135.0,231.0
2702,43485.0,0.0,0.0,1.0,4.0
2703,43489.0,0.0,0.0,0.0,22.0
2704,43518.0,0.0,0.0,0.0,0.0
2705,43527.0,0.0,0.0,0.0,0.0
2706,43529.0,570.0,570.0,2847.0,11943.0
2707,43531.0,0.0,0.0,0.0,0.0
2708,43536.0,0.0,0.0,0.0,0.0
2709,43540.0,1.0,1.0,1.0,13.0
2710,43541.0,0.0,0.0,0.0,0.0
2711,43543.0,1.0,1.0,36.0,37.0
2712,43555.0,17.0,17.0,22.0,80.0
2713,43558.0,0.0,0.0,0.0,0.0
2714,43567.0,0.0,0.0,158.0,449.0
2715,43572.0,0.0,0.0,0.0,0.0
2716,43577.0,0.0,0.0,0.0,0.0
2717,43581.0,0.0,0.0,0.0,732.0
2718,43582.0,0.0,0.0,0.0,0.0
2719,43590.0,0.0,0.0,0.0,0.0
2720,43618.0,0.0,0.0,0.0,0.0
2721,43631.0,0.0,0.0,0.0,7.0
2722,43648.0,0.0,0.0,0.0,0.0
2723,43656.0,0.0,0.0,0.0,0.0
2724,43661.0,0.0,0.0,0.0,0.0
2725,43665.0,1.0,1.0,6.0,137.0
2726,43671.0,0.0,0.0,19.0,179.0
2727,43682.0,0.0,0.0,0.0,0.0
2728,43690.0,0.0,0.0,0.0,0.0
2729,43692.0,0.0,0.0,2.0,20.0
2730,43697.0,0.0,0.0,0.0,1.0
2731,43698.0,0.0,0.0,0.0,3.0
2732,43699.0,0.0,0.0,0.0,0.0
2733,43706.0,0.0,0.0,1.0,7.0
2734,43707.0,0.0,0.0,0.0,112.0
2735,43709.0,0.0,0.0,0.0,0.0
2736,43710.0,0.0,0.0,0.0,0.0
2737,43711.0,0.0,0.0,1.0,4.0
2738,43712.0,1.0,1.0,29.0,405.0
2739,43713.0,0.0,0.0,0.0,0.0
2740,43714.0,0.0,0.0,0.0,0.0
2741,43715.0,0.0,0.0,3.0,3.0
2742,43716.0,0.0,0.0,98.0,631.0
2743,43724.0,0.0,0.0,0.0,16.0
2744,43725.0,0.0,0.0,0.0,0.0
2745,43729.0,0.0,0.0,0.0,0.0
2746,43731.0,0.0,0.0,8.0,32.0
2747,43732.0,9.0,9.0,14.0,47.0
2748,43737.0,0.0,0.0,0.0,0.0
2749,43738.0,0.0,0.0,0.0,0.0
2750,43739.0,0.0,0.0,0.0,0.0
2751,43742.0,0.0,0.0,0.0,0.0
2752,43746.0,0.0,0.0,0.0,15.0
2753,43747.0,1.0,1.0,11.0,20.0
2754,43763.0,0.0,0.0,0.0,0.0
2755,43766.0,0.0,0.0,0.0,4.0
2756,43771.0,0.0,0.0,0.0,0.0
2757,43773.0,3.0,3.0,227.0,3988.0
2758,43774.0,0.0,0.0,0.0,0.0
2759,43784.0,0.0,0.0,0.0,0.0
2760,43794.0,40.0,40.0,321.0,1914.0
2761,43795.0,0.0,0.0,0.0,0.0
2762,43797.0,0.0,0.0,0.0,0.0
2763,43798.0,0.0,0.0,0.0,6.0
2764,43801.0,0.0,0.0,0.0,0.0
2765,43802.0,10.0,10.0,174.0,3710.0
2766,43805.0,0.0,0.0,0.0,0.0
2767,43810.0,0.0,0.0,3.0,11.0
2768,43812.0,0.0,0.0,0.0,72.0
2769,43824.0,0.0,0.0,3.0,10.0
2770,43834.0,0.0,0.0,0.0,0.0
2771,43840.0,0.0,0.0,0.0,0.0
2772,43847.0,0.0,0.0,0.0,0.0
2773,43849.0,0.0,0.0,0.0,19.0
2774,43850.0,0.0,0.0,0.0,984.0
2775,43855.0,0.0,0.0,0.0,0.0
2776,43857.0,0.0,0.0,38.0,114.0
2777,43858.0,1.0,1.0,11.0,21.0
2778,43860.0,0.0,0.0,0.0,29.0
2779,43862.0,0.0,0.0,0.0,0.0
2780,43863.0,0.0,0.0,5.0,52.0
2781,43866.0,0.0,0.0,6.0,56.0
2782,43885.0,0.0,0.0,0.0,0.0
2783,43890.0,0.0,0.0,0.0,22.0
2784,43900.0,0.0,0.0,8.0,36.0
2785,43901.0,1.0,1.0,4.0,18.0
2786,43906.0,0.0,0.0,0.0,13.0
2787,43909.0,1.0,1.0,122.0,1804.0
2788,43912.0,0.0,0.0,0.0,1.0
2789,43914.0,0.0,0.0,0.0,0.0
2790,43916.0,0.0,0.0,0.0,0.0
2791,43921.0,0.0,0.0,0.0,0.0
2792,43925.0,0.0,0.0,0.0,2.0
2793,43926.0,0.0,0.0,0.0,0.0
2794,43930.0,0.0,0.0,6.0,92.0
2795,43932.0,0.0,0.0,0.0,7.0
2796,43934.0,0.0,0.0,0.0,0.0
2797,43936.0,0.0,0.0,0.0,0.0
2798,43938.0,0.0,0.0,0.0,0.0
2799,43948.0,0.0,0.0,0.0,0.0
2800,43952.0,0.0,0.0,0.0,0.0
2801,43965.0,9.0,9.0,49.0,440.0
2802,43974.0,0.0,0.0,0.0,0.0
2803,43977.0,0.0,0.0,0.0,0.0
2804,43980.0,0.0,0.0,0.0,0.0
2805,43985.0,0.0,0.0,825.0,9896.0
2806,43988.0,0.0,0.0,0.0,0.0
2807,43993.0,0.0,0.0,0.0,0.0
2808,43996.0,0.0,0.0,0.0,0.0
2809,43998.0,0.0,0.0,2.0,18.0
2810,44002.0,4.0,4.0,45.0,257.0
2811,44010.0,0.0,0.0,0.0,1.0
2812,44011.0,0.0,0.0,0.0,0.0
2813,44012.0,0.0,0.0,0.0,0.0
2814,44015.0,0.0,0.0,0.0,5.0
2815,44019.0,0.0,0.0,0.0,66.0
2816,44023.0,0.0,0.0,0.0,0.0
2817,44026.0,0.0,0.0,0.0,0.0
2818,44027.0,0.0,0.0,0.0,0.0
2819,44033.0,0.0,0.0,0.0,27.0
2820,44043.0,5.0,5.0,6.0,43.0
2821,44049.0,0.0,0.0,0.0,2.0
2822,44051.0,0.0,0.0,8.0,386.0
2823,44052.0,0.0,0.0,0.0,0.0
2824,44054.0,0.0,0.0,0.0,0.0
2825,44056.0,0.0,0.0,0.0,0.0
2826,44063.0,0.0,0.0,0.0,0.0
2827,44071.0,0.0,0.0,0.0,16.0
2828,44074.0,0.0,0.0,0.0,0.0
2829,44083.0,0.0,0.0,0.0,0.0
2830,44086.0,0.0,0.0,0.0,0.0
2831,44091.0,0.0,0.0,0.0,8.0
2832,44100.0,0.0,0.0,0.0,0.0
2833,44105.0,0.0,0.0,0.0,0.0
2834,44106.0,0.0,0.0,0.0,0.0
2835,44107.0,0.0,0.0,4.0,14.0
2836,44112.0,0.0,0.0,0.0,0.0
2837,44130.0,0.0,0.0,30.0,260.0
2838,44142.0,0.0,0.0,0.0,0.0
2839,44160.0,0.0,0.0,0.0,0.0
2840,44165.0,0.0,0.0,0.0,0.0
2841,44166.0,0.0,0.0,0.0,170.0
2842,44171.0,0.0,0.0,8.0,16.0
2843,44177.0,0.0,0.0,0.0,4.0
2844,44181.0,0.0,0.0,0.0,0.0
2845,44184.0,0.0,0.0,0.0,0.0
2846,44186.0,0.0,0.0,0.0,0.0
2847,44190.0,0.0,0.0,0.0,3.0
2848,44192.0,0.0,0.0,7.0,17.0
2849,44198.0,0.0,0.0,0.0,0.0
2850,44204.0,0.0,0.0,9.0,25.0
2851,44210.0,0.0,0.0,0.0,0.0
2852,44211.0,0.0,0.0,2.0,46.0
2853,44216.0,0.0,0.0,0.0,0.0
2854,44226.0,4.0,4.0,26.0,228.0
2855,44227.0,0.0,0.0,0.0,86.0
2856,44241.0,0.0,0.0,0.0,50.0
2857,44267.0,12.0,12.0,100.0,860.0
2858,44268.0,0.0,0.0,120.0,232.0
2859,44273.0,0.0,0.0,0.0,6.0
2860,44296.0,0.0,0.0,0.0,0.0
2861,44298.0,0.0,0.0,20.0,52.0
2862,44313.0,0.0,0.0,2.0,3.0
2863,44321.0,0.0,0.0,0.0,0.0
2864,44328.0,0.0,0.0,0.0,0.0
2865,44338.0,0.0,0.0,0.0,0.0
2866,44347.0,0.0,0.0,0.0,0.0
2867,44360.0,0.0,0.0,3.0,29.0
2868,44371.0,0.0,0.0,0.0,0.0
2869,44377.0,0.0,0.0,0.0,120.0
2870,44387.0,0.0,0.0,0.0,1.0
2871,44391.0,0.0,0.0,0.0,0.0
2872,44395.0,5.0,5.0,9.0,11.0
2873,44397.0,14.0,14.0,62.0,1594.0
2874,44405.0,0.0,0.0,0.0,0.0
2875,44420.0,0.0,0.0,0.0,0.0
2876,44423.0,0.0,0.0,0.0,0.0
2877,44426.0,0.0,0.0,0.0,0.0
2878,44447.0,3.0,3.0,28.0,261.0
2879,44452.0,0.0,0.0,0.0,0.0
2880,44496.0,0.0,0.0,0.0,0.0
2881,44498.0,0.0,0.0,0.0,0.0
2882,44510.0,0.0,0.0,4.0,9.0
2883,44526.0,0.0,0.0,0.0,0.0
2884,44529.0,0.0,0.0,0.0,1.0
2885,44541.0,0.0,0.0,0.0,22.0
